StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-01-07T12:00+00:00Z,2021-01-07T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,286
2021-01-07T13:00+00:00Z,2021-01-07T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,337
2021-01-07T14:00+00:00Z,2021-01-07T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,880
2021-01-07T15:00+00:00Z,2021-01-07T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1731
2021-01-07T16:00+00:00Z,2021-01-07T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,959
2021-01-07T17:00+00:00Z,2021-01-07T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,503
2021-01-07T18:00+00:00Z,2021-01-07T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,320
2021-01-07T19:00+00:00Z,2021-01-07T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,274
2021-01-07T20:00+00:00Z,2021-01-07T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,181
2021-01-07T21:00+00:00Z,2021-01-07T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,164
2021-01-07T22:00+00:00Z,2021-01-07T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,43
2021-01-07T23:00+00:00Z,2021-01-08T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,81
2021-01-08T00:00+00:00Z,2021-01-08T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2021-01-08T01:00+00:00Z,2021-01-08T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2021-01-08T02:00+00:00Z,2021-01-08T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2021-01-08T04:00+00:00Z,2021-01-08T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,26
2021-01-08T05:00+00:00Z,2021-01-08T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,391
2021-01-08T06:00+00:00Z,2021-01-08T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1405
2021-01-08T07:00+00:00Z,2021-01-08T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1162
2021-01-08T08:00+00:00Z,2021-01-08T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1451
2021-01-08T09:00+00:00Z,2021-01-08T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,591
2021-01-08T10:00+00:00Z,2021-01-08T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,390
2021-01-08T11:00+00:00Z,2021-01-08T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,376
2021-01-08T12:00+00:00Z,2021-01-08T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,339
2021-01-08T13:00+00:00Z,2021-01-08T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,415
2021-01-08T14:00+00:00Z,2021-01-08T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,441
2021-01-08T15:00+00:00Z,2021-01-08T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,685
2021-01-08T16:00+00:00Z,2021-01-08T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,910
2021-01-08T17:00+00:00Z,2021-01-08T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,688
2021-01-08T18:00+00:00Z,2021-01-08T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,506
2021-01-08T19:00+00:00Z,2021-01-08T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,388
2021-01-08T20:00+00:00Z,2021-01-08T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,121
2021-01-08T21:00+00:00Z,2021-01-08T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,73
2021-01-08T22:00+00:00Z,2021-01-08T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,43
2021-01-08T23:00+00:00Z,2021-01-09T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-09T00:00+00:00Z,2021-01-09T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-09T01:00+00:00Z,2021-01-09T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-09T04:00+00:00Z,2021-01-09T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-09T05:00+00:00Z,2021-01-09T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,2
2021-01-09T06:00+00:00Z,2021-01-09T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,220
2021-01-09T07:00+00:00Z,2021-01-09T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,266
2021-01-09T08:00+00:00Z,2021-01-09T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,364
2021-01-09T09:00+00:00Z,2021-01-09T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,160
2021-01-09T10:00+00:00Z,2021-01-09T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,415
2021-01-09T11:00+00:00Z,2021-01-09T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,363
2021-01-09T12:00+00:00Z,2021-01-09T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,222
2021-01-09T13:00+00:00Z,2021-01-09T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,185
2021-01-09T14:00+00:00Z,2021-01-09T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,112
2021-01-09T15:00+00:00Z,2021-01-09T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,158
2021-01-09T16:00+00:00Z,2021-01-09T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,717
2021-01-09T17:00+00:00Z,2021-01-09T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,501
2021-01-09T18:00+00:00Z,2021-01-09T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,515
2021-01-09T19:00+00:00Z,2021-01-09T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,301
2021-01-09T20:00+00:00Z,2021-01-09T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,111
2021-01-09T21:00+00:00Z,2021-01-09T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,69
2021-01-09T22:00+00:00Z,2021-01-09T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,75
2021-01-09T23:00+00:00Z,2021-01-10T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,75
2021-01-10T00:00+00:00Z,2021-01-10T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,75
2021-01-10T01:00+00:00Z,2021-01-10T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,69
2021-01-10T02:00+00:00Z,2021-01-10T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,65
2021-01-10T03:00+00:00Z,2021-01-10T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,65
2021-01-10T04:00+00:00Z,2021-01-10T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,59
2021-01-10T05:00+00:00Z,2021-01-10T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,145
2021-01-10T06:00+00:00Z,2021-01-10T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,80
2021-01-10T07:00+00:00Z,2021-01-10T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,129
2021-01-10T08:00+00:00Z,2021-01-10T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,158
2021-01-10T09:00+00:00Z,2021-01-10T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,158
2021-01-10T10:00+00:00Z,2021-01-10T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,563
2021-01-10T11:00+00:00Z,2021-01-10T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,597
2021-01-10T12:00+00:00Z,2021-01-10T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,89
2021-01-10T13:00+00:00Z,2021-01-10T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-10T14:00+00:00Z,2021-01-10T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,50
2021-01-10T15:00+00:00Z,2021-01-10T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,178
2021-01-10T16:00+00:00Z,2021-01-10T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,529
2021-01-10T17:00+00:00Z,2021-01-10T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,778
2021-01-10T18:00+00:00Z,2021-01-10T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,596
2021-01-10T19:00+00:00Z,2021-01-10T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,306
2021-01-10T20:00+00:00Z,2021-01-10T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,141
2021-01-10T21:00+00:00Z,2021-01-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,82
2021-01-10T22:00+00:00Z,2021-01-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,50
2021-01-10T23:00+00:00Z,2021-01-11T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,50
2021-01-11T00:00+00:00Z,2021-01-11T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,49
2021-01-11T01:00+00:00Z,2021-01-11T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,49
2021-01-11T02:00+00:00Z,2021-01-11T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,11
2021-01-11T04:00+00:00Z,2021-01-11T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2021-01-11T05:00+00:00Z,2021-01-11T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,536
2021-01-11T06:00+00:00Z,2021-01-11T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1144
2021-01-11T07:00+00:00Z,2021-01-11T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1489
2021-01-11T08:00+00:00Z,2021-01-11T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1136
2021-01-11T09:00+00:00Z,2021-01-11T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,861
2021-01-11T10:00+00:00Z,2021-01-11T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,509
2021-01-11T11:00+00:00Z,2021-01-11T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,411
